,target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
INIP,INIP,0.34964257859271325,0.07071424710857757,resistance_hit,1.1504930781791813,-0.31235457643064546,0.26793116957091573,target_non_hit,0.5719767601311478
INPP5E,INPP5E,0.20017906682284062,0.03240957795916524,resistance_hit,1.4893266243580732,-0.10164105269742467,0.41804035999040534,target_non_hit,0.3787817869451483
INPP5K,INPP5K,-0.24221752557397735,0.015051322818245179,sensitivity_hit,1.822425329477551,0.2009982171986584,0.06093305491593355,target_non_hit,1.2151470477105255
INSC,INSC,0.31751576204094495,0.10894245702567207,resistance_hit,0.962802834123855,-0.22587819382188398,0.2265593190953435,target_non_hit,0.6448180692232849
INSL5,INSL5,-0.26310403496630946,0.0032891737484878423,sensitivity_hit,2.482913184584702,0.10605272199150484,0.14373112770555999,target_non_hit,0.8424491669611152
INSRR,INSRR,0.3408901860952949,0.16359866939951928,resistance_hit,0.7862202329067276,0.023027029164454167,0.6590657945804588,target_non_hit,0.1810712275958207
ITGAV,ITGAV,0.16327251503918797,0.004064194773616787,resistance_hit,2.3910254869741316,0.10956064318991506,0.290561664464149,target_non_hit,0.5367616853233647
ITIH1,ITIH1,0.3279093002651103,0.04402867417256755,resistance_hit,1.356264392174071,-0.1469926127386557,0.18250962045804459,target_non_hit,0.7387142380473872
ITM2A,ITM2A,0.28253706108985605,0.09534468317417578,resistance_hit,1.0207035200537096,-0.3316068941196078,0.08510374274406336,essential_hit,1.0700513398290339
JAK1,JAK1,0.1784479685231295,0.028997210542038843,resistance_hit,1.5376437781171537,-0.014595952419409622,0.9790126410670228,target_non_hit,0.009211700525554749
JDP2,JDP2,0.2885617218370499,0.03663629834179853,resistance_hit,1.4360884130321045,-0.267952991116025,0.37920965028162135,target_non_hit,0.42112061909048887
JPH4,JPH4,-0.36375403895944175,0.18659787400475092,sensitivity_hit,0.729093308677756,0.04777546371293321,0.4081943558863098,target_non_hit,0.3891330045792262
KALRN,KALRN,0.19031317556442673,0.04066319177325712,resistance_hit,1.3907985353116208,-0.16886426899002385,0.2697327449416568,target_non_hit,0.5690663279844781
KAT2B,KAT2B,0.18268596347938182,0.011540564101975972,resistance_hit,1.9377729623771818,-0.2553158926537356,0.061152086305603176,essential_hit,1.2135887216930303
KATNA1,KATNA1,-0.21775678745430818,0.014043213399615095,sensitivity_hit,1.8525335045964542,0.07892873322772598,0.4602110538883839,target_non_hit,0.33704295414830865
KBTBD8,KBTBD8,-0.23795870285512896,0.004943980845802509,sensitivity_hit,2.3059232204795945,0.023219795158714973,0.6119382777528323,target_non_hit,0.21329238011451282
KCNA4,KCNA4,0.381365321581088,0.17151909506554228,resistance_hit,0.7656875233182372,-0.2992318466590354,0.34317851619481743,target_non_hit,0.4644799078573782
KCND1,KCND1,-0.2605675750638466,0.013507940373578067,sensitivity_hit,1.8694108650845365,0.2246741915680026,0.008987333374190293,up_hit,2.0463691483854745
KCNG3,KCNG3,0.27708015394223534,0.0034410392696539744,resistance_hit,2.463310371117311,-0.05714812973252966,0.9970102899611174,target_non_hit,0.0013003593911817982
KCNG4,KCNG4,0.18970080641691833,0.02919041994656905,resistance_hit,1.5347596570104192,-0.12167286781899112,0.12877087204075377,target_non_hit,0.8901823632385433
KCNN4,KCNN4,0.21204656793318163,0.006773635809776335,resistance_hit,2.1691781572716047,-0.11057451857950588,0.6157345356850515,target_non_hit,0.2106064867580197
KCP,KCP,0.20896861261525176,0.043249294664391535,resistance_hit,1.3640209708780222,-0.32269193933320334,0.14294661128538683,essential_hit,0.8448261356365365
KCTD14,KCTD14,-0.2687025093908811,0.0379066176922601,sensitivity_hit,1.4212849647985566,0.21130728288646297,0.011489566063865045,up_hit,1.9396963733680816
KCTD6,KCTD6,0.32174113557755124,0.06873442276618079,resistance_hit,1.1628257101990638,-0.3747631841528187,0.05303763481654389,essential_hit,1.2754158512893077
KDM4D,KDM4D,0.41066086612783376,0.1806917911709322,resistance_hit,0.7430615769916188,-0.34460413619902425,0.1959680461682108,target_non_hit,0.7078147373382025
KEL,KEL,0.27074718226736366,0.11035012672578302,resistance_hit,0.9572271637594473,-0.4399330696636173,0.0339201568383972,essential_hit,1.4695421483406486
KHSRP,KHSRP,-0.19022842179532815,0.02224559483608494,sensitivity_hit,1.652755976943339,0.13562087303481807,0.05678698126968425,target_non_hit,1.2457512172958323
KIAA0020,KIAA0020,0.373958119416369,0.09256575547000032,resistance_hit,1.0335496500464503,-0.3683269781698983,0.01963643588648953,essential_hit,1.706937336065137
KIAA0355,KIAA0355,-0.3267954500801542,0.01217374151852895,sensitivity_hit,1.9145759237320414,0.15848669424778863,0.08609912279100405,target_non_hit,1.065001273273025
KIAA0922,KIAA0922,0.2806651892172365,0.048791661649642236,resistance_hit,1.311654391295765,-0.18419602435983803,0.05841230587308325,target_non_hit,1.2334956492954938
