target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
SWSAP1,-0.4334852842674401,0.00763720677209842,sensitivity_hit,2.1170654510150904,-0.3495803327522037,0.15542000648070348,target_non_hit,0.8084930772666362
SYMPK,0.4145677734292403,0.024326202214608354,resistance_hit,1.613925687451444,-3.237937377294112,0.002704748554209558,essential_hit,2.567873102681281
SYNE2,0.3663790784330847,0.011702987706628575,resistance_hit,1.9317032511717571,-0.5410090435505156,0.0084253113566478,essential_hit,2.0744140408452907
SYT10,0.33988827908200775,0.07966112323514532,resistance_hit,1.0987535742587728,-0.5298297485115264,0.09289273115750807,essential_hit,1.032018268155886
SYT12,0.3523874435553103,0.10878713182290933,resistance_hit,0.9634224732850776,-0.6410690469183922,0.18684543500225395,essential_hit,0.7285175083444461
SYT15,-0.2480585890147209,0.007783895525591356,sensitivity_hit,2.108803001743259,0.28283381420190734,0.00355325291586965,up_hit,2.449373878900385
SYT3,-0.2742655284598604,0.016016713796463567,sensitivity_hit,1.795426584784987,0.29622965744564356,0.0011134249397535326,up_hit,2.9533390551001837
SYT7,0.23596113683129022,0.016978775357672928,resistance_hit,1.7700936376836611,-0.2310032204678194,0.24867743989248536,target_non_hit,0.6043636122958788
TAAR1,-0.3385111896389964,0.008911867002332267,sensitivity_hit,2.0500313033849107,0.2259275763850262,0.030321238317720288,target_non_hit,1.5182530661148237
TACC2,-0.20643971698153152,0.02133222131742171,sensitivity_hit,1.670963919249596,0.1034418993183639,0.08284048319646023,target_non_hit,1.081757376594805
TACC3,0.22102046527496944,0.0677588377413214,resistance_hit,1.1690340520111704,-1.1964522495558179,0.01797753336212161,essential_hit,1.7452698966243263
TACR3,0.32009823135588966,0.006601073001640647,resistance_hit,2.180385464334554,-0.20915514793770723,0.2840531993715101,target_non_hit,0.5466003147776137
TAF11,0.20209379869597802,0.024773532457422864,resistance_hit,1.606012062958549,0.1018183827659902,0.17122555310127,target_non_hit,0.7664314222362336
TAF4,0.4324380458272848,0.04214506428117943,resistance_hit,1.3752532794250465,-1.996660434868137,8.285962422773404e-05,essential_hit,4.081657040579019
TAF9,0.279691970495735,0.12023607716962731,resistance_hit,0.9199652015111011,-3.2171849891730426,0.00421557760068883,essential_hit,2.3751429117614227
